contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026032405008181,RNLI,,,1000,499,499000,2026-03-24,182583213,9199,,,2026-03-24T11:49:09.501737,Reliable Nepal Life Insurance Limited
2026032405008180,RNLI,,,100,500,50000,2026-03-24,182583211,9199,,,2026-03-24T11:49:09.50167,Reliable Nepal Life Insurance Limited
2026032405008179,RNLI,,,990,500,495000,2026-03-24,182583209,9199,,,2026-03-24T11:49:09.501605,Reliable Nepal Life Insurance Limited
2026032405008178,RNLI,,,1000,500,500000,2026-03-24,182583207,9199,,,2026-03-24T11:49:09.501538,Reliable Nepal Life Insurance Limited
2026032405008177,RNLI,,,270,500,135000,2026-03-24,182583205,9199,,,2026-03-24T11:49:09.501454,Reliable Nepal Life Insurance Limited
2026032405008176,RNLI,,,112,500,56000,2026-03-24,182583203,9199,,,2026-03-24T11:49:09.501246,Reliable Nepal Life Insurance Limited
2026032405008175,HRL,,,10,899,8990,2026-03-24,182583201,9234,,,2026-03-24T11:49:09.093405,Himalayan Reinsurance Limited
2026032405008174,SGHC,,,10,433.6,4336,2026-03-24,182583198,8100,,,2026-03-24T11:49:09.044537,Swet-Ganga Hydropower & Construction Limited 
2026032405008173,RFPL,,,500,421.5,210750,2026-03-24,182583196,8066,,,2026-03-24T11:49:08.633838,River Falls Power Limited
2026032401008369,SABBL,,,10,1848.1,18481,2026-03-24,182583194,9305,,,2026-03-24T11:49:08.503478,Salapa Bikas Bank Limited
2026032405008172,RNLI,,,12,500,6000,2026-03-24,182583192,9199,,,2026-03-24T11:49:08.292168,Reliable Nepal Life Insurance Limited
2026032404011079,PPCL,,,605,429,259545,2026-03-24,182583191,2813,,,2026-03-24T11:49:08.282212,Panchthar Power Compant Limited
2026032405008171,SAHAS,,,200,625,125000,2026-03-24,182583188,8021,,,2026-03-24T11:49:08.238297,Sahas Urja Limited
2026032401008368,NMBHF2,,,100,10,1000,2026-03-24,182583186,9254,,,2026-03-24T11:49:08.171703,NMB Hybrid Fund L- II
2026032404011078,HDHPC,,,100,264,26400,2026-03-24,182583185,2880,,,2026-03-24T11:49:07.939486,Himal Dolakha Hydropower Company Limited
2026032405008170,PHCL,,,500,356,178000,2026-03-24,182583182,8133,,,2026-03-24T11:49:07.795952,Peoples Hydropower Company Limited
2026032405008169,PHCL,,,1000,356,356000,2026-03-24,182583180,8133,,,2026-03-24T11:49:07.79541,Peoples Hydropower Company Limited
2026032405008168,PHCL,,,30,356,10680,2026-03-24,182583178,8133,,,2026-03-24T11:49:07.79486,Peoples Hydropower Company Limited
2026032405008167,PHCL,,,50,356,17800,2026-03-24,182583176,8133,,,2026-03-24T11:49:07.794328,Peoples Hydropower Company Limited
2026032405008166,PHCL,,,100,356,35600,2026-03-24,182583174,8133,,,2026-03-24T11:49:07.793768,Peoples Hydropower Company Limited
2026032405008165,PHCL,,,50,356,17800,2026-03-24,182583172,8133,,,2026-03-24T11:49:07.793171,Peoples Hydropower Company Limited
2026032405008164,PHCL,,,100,356,35600,2026-03-24,182583170,8133,,,2026-03-24T11:49:07.792648,Peoples Hydropower Company Limited
2026032405008163,PHCL,,,1000,355.5,355500,2026-03-24,182583168,8133,,,2026-03-24T11:49:07.791813,Peoples Hydropower Company Limited
2026032405008162,PPL,,,100,403,40300,2026-03-24,182583166,8122,,,2026-03-24T11:49:07.763699,People's Power Limited
2026032405008161,RNLI,,,12,501,6012,2026-03-24,182583164,9199,,,2026-03-24T11:49:07.539686,Reliable Nepal Life Insurance Limited
2026032401008367,SOHL,,,10,584.5,5845,2026-03-24,182583162,9311,,,2026-03-24T11:49:07.514134,Solu Hydropower Limited
2026032401008366,LSL,,,3677,233.5,858579.5,2026-03-24,182583160,141,,,2026-03-24T11:49:07.311532,Laxmi Sunrise Bank Limited
2026032401008365,LSL,,,46,233.6,10745.6,2026-03-24,182583159,141,,,2026-03-24T11:49:07.3113,Laxmi Sunrise Bank Limited
2026032401008364,LSL,,,400,233.6,93440,2026-03-24,182583157,141,,,2026-03-24T11:49:07.311053,Laxmi Sunrise Bank Limited
2026032401008363,LSL,,,877,233.6,204867.2,2026-03-24,182583155,141,,,2026-03-24T11:49:07.310638,Laxmi Sunrise Bank Limited
2026032405008160,MEHL,,,200,490,98000,2026-03-24,182583153,9203,,,2026-03-24T11:49:06.977916,Manakamana Engineering Hydropower Limited
2026032405008159,NRN,,,150,1650,247500,2026-03-24,182583151,2898,,,2026-03-24T11:49:06.533968,NRN Infrastructure and Development Limited
2026032405008158,NRN,,,50,1649,82450,2026-03-24,182583148,2898,,,2026-03-24T11:49:06.533337,NRN Infrastructure and Development Limited
2026032403003095,MFIL,,,13000,859,11167000,2026-03-24,182583147,516,,,2026-03-24T11:49:06.507961,Manjushree Finance Ltd.
2026032403003094,MFIL,,,1000,859,859000,2026-03-24,182583144,516,,,2026-03-24T11:49:06.507607,Manjushree Finance Ltd.
2026032401008362,PRVU,,,67,227,15209,2026-03-24,182583143,255,,,2026-03-24T11:49:06.164891,Prabhu  Bank Limited
2026032401008361,PRVU,,,64,227,14528,2026-03-24,182583140,255,,,2026-03-24T11:49:06.164574,Prabhu  Bank Limited
2026032405008157,SHIVM,,,20,719,14380,2026-03-24,182583138,2809,,,2026-03-24T11:49:06.051599,SHIVAM CEMENTS LTD
2026032405008156,MEHL,,,40,490,19600,2026-03-24,182583137,9203,,,2026-03-24T11:49:05.616295,Manakamana Engineering Hydropower Limited
2026032404011077,GLH,,,50,312.5,15625,2026-03-24,182583134,2924,,,2026-03-24T11:49:05.430199,GreenLife Hydropower Limited
2026032401008360,NIMB,,,125,225.6,28200,2026-03-24,182583132,132,,,2026-03-24T11:49:05.241798,Nepal Investment Mega Bank Limited
2026032405008155,PHCL,,,700,355.1,248570,2026-03-24,182583130,8133,,,2026-03-24T11:49:05.032386,Peoples Hydropower Company Limited
2026032401008359,KBL,,,320,244.2,78144,2026-03-24,182583129,142,,,2026-03-24T11:49:04.807482,Kumari Bank Limited
2026032404011076,UAIL,,,88,503.9,44343.2,2026-03-24,182583126,180,,,2026-03-24T11:49:04.487596,United Ajod Insurance Limited
2026032403003093,PFL,,,870,434,377580,2026-03-24,182583124,236,,,2026-03-24T11:49:04.264521,Pokhara Finance Ltd.
2026032403003092,PFL,,,20,434,8680,2026-03-24,182583123,236,,,2026-03-24T11:49:04.264482,Pokhara Finance Ltd.
2026032403003091,PFL,,,100,434.3,43430,2026-03-24,182583121,236,,,2026-03-24T11:49:04.264434,Pokhara Finance Ltd.
2026032403003090,PFL,,,10,436,4360,2026-03-24,182583119,236,,,2026-03-24T11:49:04.264311,Pokhara Finance Ltd.
2026032404011075,MEN,,,20,619.1,12382,2026-03-24,182583116,2913,,,2026-03-24T11:49:04.234881,Mountain Energy Nepal Limited
2026032404011074,HDHPC,,,1880,264,496320,2026-03-24,182583115,2880,,,2026-03-24T11:49:03.987427,Himal Dolakha Hydropower Company Limited
2026032404011073,AVYAN,,,10,1273,12730,2026-03-24,182583112,8117,,,2026-03-24T11:49:03.349651,Aviyan Laghubitta Bittiya Sanstha Limited
2026032405008154,BHL,,,470,255,119850,2026-03-24,182583111,8055,,,2026-03-24T11:49:02.941537,Balephi Hydropower Limited
2026032405008153,BHL,,,30,255,7650,2026-03-24,182583108,8055,,,2026-03-24T11:49:02.940916,Balephi Hydropower Limited
2026032404011072,UNHPL,,,50,538,26900,2026-03-24,182583107,2831,,,2026-03-24T11:49:02.902075,Union Hydropower Limited
2026032404011071,AKJCL,,,500,417,208500,2026-03-24,182583105,2788,,,2026-03-24T11:49:02.164843,Ankhu Khola Jalvidhyut Company Ltd
2026032401008358,HBL,,,10,229.7,2297,2026-03-24,182583102,134,,,2026-03-24T11:49:02.162294,Himalayan Bank Limited
2026032401008357,SAIL,,,10,1316,13160,2026-03-24,182583100,9301,,,2026-03-24T11:49:02.158945,Shreenagar Agritech Industries Limited
2026032404011070,BARUN,,,750,390,292500,2026-03-24,182583099,686,,,2026-03-24T11:49:02.137843,Barun Hydropower Co. Ltd.
2026032401008356,SABBL,,,10,1848.1,18481,2026-03-24,182583096,9305,,,2026-03-24T11:49:02.114943,Salapa Bikas Bank Limited
2026032404011069,LEC,,,60,273.9,16434,2026-03-24,182583095,2903,,,2026-03-24T11:49:02.02624,Liberty Energy Company Limited
2026032404011068,LEC,,,50,273,13650,2026-03-24,182583092,2903,,,2026-03-24T11:49:01.73811,Liberty Energy Company Limited
2026032404011067,UPPER,,,13,238,3094,2026-03-24,182583090,2792,,,2026-03-24T11:49:01.482154,Upper Tamakoshi Hydropower Ltd
2026032404011066,UPPER,,,242,238,57596,2026-03-24,182583089,2792,,,2026-03-24T11:49:01.481363,Upper Tamakoshi Hydropower Ltd
2026032404011065,UPPER,,,100,238.1,23810,2026-03-24,182583087,2792,,,2026-03-24T11:49:01.480554,Upper Tamakoshi Hydropower Ltd
2026032404011064,UPPER,,,35,238.4,8344,2026-03-24,182583085,2792,,,2026-03-24T11:49:01.479732,Upper Tamakoshi Hydropower Ltd
2026032404011063,UPPER,,,100,238.5,23850,2026-03-24,182583083,2792,,,2026-03-24T11:49:01.478878,Upper Tamakoshi Hydropower Ltd
2026032404011062,UPPER,,,10,238.5,2385,2026-03-24,182583081,2792,,,2026-03-24T11:49:01.477747,Upper Tamakoshi Hydropower Ltd
2026032405008152,BHL,,,21,255,5355,2026-03-24,182583079,8055,,,2026-03-24T11:49:01.142025,Balephi Hydropower Limited
2026032405008151,BHL,,,569,255,145095,2026-03-24,182583076,8055,,,2026-03-24T11:49:01.14164,Balephi Hydropower Limited
2026032405008150,BHL,,,10,254.9,2549,2026-03-24,182583074,8055,,,2026-03-24T11:49:01.140965,Balephi Hydropower Limited
2026032404011061,MHNL,,,206,315,64890,2026-03-24,182583073,2811,,,2026-03-24T11:49:00.961143,Mountain Hydro Nepal Limited
2026032404011060,MHNL,,,500,314.9,157450,2026-03-24,182583070,2811,,,2026-03-24T11:49:00.961016,Mountain Hydro Nepal Limited
2026032404011059,MHNL,,,40,314,12560,2026-03-24,182583068,2811,,,2026-03-24T11:49:00.960799,Mountain Hydro Nepal Limited
2026032405008149,NRN,,,5,1635,8175,2026-03-24,182583066,2898,,,2026-03-24T11:49:00.83025,NRN Infrastructure and Development Limited
2026032405008148,SAHAS,,,4,613,2452,2026-03-24,182583064,8021,,,2026-03-24T11:49:00.811106,Sahas Urja Limited
2026032401008355,SBI,,,4,423,1692,2026-03-24,182583062,135,,,2026-03-24T11:49:00.726121,Nepal SBI Bank Limited
2026032405008147,MEL,,,10,302,3020,2026-03-24,182583061,9179,,,2026-03-24T11:49:00.712949,Modi Energy Limited
2026032404011058,SGIC,,,217,531,115227,2026-03-24,182583058,2908,,,2026-03-24T11:49:00.527944,Sanima GIC Insurance Limited
2026032404011057,SGIC,,,63,531.1,33459.3,2026-03-24,182583057,2908,,,2026-03-24T11:49:00.527819,Sanima GIC Insurance Limited
2026032404011056,NHDL,,,100,675,67500,2026-03-24,182583054,2769,,,2026-03-24T11:49:00.471679,Nepal Hydro Developers Ltd.
2026032404011055,CHCL,,,410,512.4,210084,2026-03-24,182583052,154,,,2026-03-24T11:49:00.397428,Chilime Hydropower Company Limited
2026032404011054,CHCL,,,200,512.5,102500,2026-03-24,182583051,154,,,2026-03-24T11:49:00.397038,Chilime Hydropower Company Limited
2026032405008146,SPC,,,250,521.1,130275,2026-03-24,182583048,8025,,,2026-03-24T11:48:59.171479,Samling Power Company Limited
2026032405008145,SPC,,,700,521.2,364840,2026-03-24,182583047,8025,,,2026-03-24T11:48:59.171435,Samling Power Company Limited
2026032405008144,SPC,,,50,521.3,26065,2026-03-24,182583045,8025,,,2026-03-24T11:48:59.171353,Samling Power Company Limited
2026032403003089,GBBL,,,33,436,14388,2026-03-24,182583043,417,,,2026-03-24T11:48:58.998225,Garima Bikas Bank Limited
2026032403003088,SAPDBL,,,100,915.1,91510,2026-03-24,182583040,2860,,,2026-03-24T11:48:58.666073,Saptakoshi Development Bank Ltd
2026032405008143,PHCL,,,200,355.1,71020,2026-03-24,182583039,8133,,,2026-03-24T11:48:58.611004,Peoples Hydropower Company Limited
2026032401008354,SOHL,,,10,584.5,5845,2026-03-24,182583036,9311,,,2026-03-24T11:48:58.312758,Solu Hydropower Limited
2026032404011053,HPPL,,,94,419.4,39423.6,2026-03-24,182583034,2767,,,2026-03-24T11:48:58.057446,Himalayan Power Partner Ltd.
2026032404011052,HPPL,,,10,419.4,4194,2026-03-24,182583033,2767,,,2026-03-24T11:48:58.056705,Himalayan Power Partner Ltd.
2026032404011051,HPPL,,,50,419.4,20970,2026-03-24,182583031,2767,,,2026-03-24T11:48:58.05596,Himalayan Power Partner Ltd.
2026032404011050,HPPL,,,39,419.4,16356.6,2026-03-24,182583029,2767,,,2026-03-24T11:48:58.055207,Himalayan Power Partner Ltd.
2026032404011049,HPPL,,,10,419.4,4194,2026-03-24,182583027,2767,,,2026-03-24T11:48:58.054427,Himalayan Power Partner Ltd.
2026032404011048,HPPL,,,20,419.4,8388,2026-03-24,182583025,2767,,,2026-03-24T11:48:58.053603,Himalayan Power Partner Ltd.
2026032404011047,HPPL,,,57,419.4,23905.8,2026-03-24,182583023,2767,,,2026-03-24T11:48:58.052461,Himalayan Power Partner Ltd.
2026032401008353,SNLI,,,1,487.2,487.2,2026-03-24,182583020,9201,,,2026-03-24T11:48:58.041653,Sun Nepal Life Insurance Company Limited
2026032405008142,SGHC,,,200,434,86800,2026-03-24,182583019,8100,,,2026-03-24T11:48:57.874367,Swet-Ganga Hydropower & Construction Limited 
2026032405008141,SGHC,,,200,433.9,86780,2026-03-24,182583016,8100,,,2026-03-24T11:48:57.873958,Swet-Ganga Hydropower & Construction Limited 
2026032404011046,SHL,,,290,526,152540,2026-03-24,182583015,147,,,2026-03-24T11:48:57.785159,Soaltee Hotel Limited
2026032401008352,KBL,,,50,244.1,12205,2026-03-24,182583012,142,,,2026-03-24T11:48:57.205236,Kumari Bank Limited
2026032401008351,SYPNL,,,10,1850.2,18502,2026-03-24,182583010,9303,,,2026-03-24T11:48:56.966918,SY Panel Nepal Limited
2026032404011045,SGIC,,,21,531.1,11153.1,2026-03-24,182583008,2908,,,2026-03-24T11:48:56.95326,Sanima GIC Insurance Limited
2026032401008350,SABBL,,,10,1848.1,18481,2026-03-24,182583006,9305,,,2026-03-24T11:48:56.88961,Salapa Bikas Bank Limited
2026032404011044,AKPL,,,100,308,30800,2026-03-24,182583004,2757,,,2026-03-24T11:48:56.862571,Arun Kabeli Power Ltd.
2026032404011043,SHEL,,,45,353,15885,2026-03-24,182583002,2934,,,2026-03-24T11:48:56.676084,Singati Hydro Energy Limited
2026032404011042,SHEL,,,90,353,31770,2026-03-24,182583000,2934,,,2026-03-24T11:48:56.675831,Singati Hydro Energy Limited
2026032404011041,SHEL,,,85,353,30005,2026-03-24,182582998,2934,,,2026-03-24T11:48:56.675582,Singati Hydro Energy Limited
2026032404011040,SHEL,,,50,353,17650,2026-03-24,182582996,2934,,,2026-03-24T11:48:56.67532,Singati Hydro Energy Limited
2026032404011039,SHEL,,,20,353,7060,2026-03-24,182582994,2934,,,2026-03-24T11:48:56.67465,Singati Hydro Energy Limited
2026032401008349,PCBL,,,10,265,2650,2026-03-24,182582993,357,,,2026-03-24T11:48:56.306458,Prime Commercial Bank Ltd.
2026032405008140,SMH,,,10,640,6400,2026-03-24,182582991,9148,,,2026-03-24T11:48:56.255113,Super Mai Hydropower Limited
2026032401008348,PCBL,,,12,265,3180,2026-03-24,182582989,357,,,2026-03-24T11:48:55.997886,Prime Commercial Bank Ltd.
2026032401008347,SANIMA,,,10,368.7,3687,2026-03-24,182582986,171,,,2026-03-24T11:48:55.649779,Sanima Bank Limited
2026032401008346,BUNGAL,,,10,653.4,6534,2026-03-24,182582984,9296,,,2026-03-24T11:48:55.544403,Bungal Hydro Limited
2026032401008345,PRVU,,,76,227,17252,2026-03-24,182582983,255,,,2026-03-24T11:48:55.539189,Prabhu  Bank Limited
2026032401008344,SOHL,,,10,584.5,5845,2026-03-24,182582980,9311,,,2026-03-24T11:48:55.433204,Solu Hydropower Limited
2026032404011038,NGPL,,,1,494,494,2026-03-24,182582978,2743,,,2026-03-24T11:48:55.419527,Ngadi Group Power Ltd.
2026032401008343,SABBL,,,10,1848.1,18481,2026-03-24,182582976,9305,,,2026-03-24T11:48:54.386875,Salapa Bikas Bank Limited
2026032401008342,SABBL,,,10,1848.1,18481,2026-03-24,182582974,9305,,,2026-03-24T11:48:54.376538,Salapa Bikas Bank Limited
2026032404011037,AKPL,,,10,308.9,3089,2026-03-24,182582973,2757,,,2026-03-24T11:48:54.325497,Arun Kabeli Power Ltd.
2026032401008341,HIMSTAR,,,10,940.4,9404,2026-03-24,182582970,9270,,,2026-03-24T11:48:54.300086,Him Star Urja Company Limited
2026032404011036,PMHPL,,,120,395.6,47472,2026-03-24,182582969,2786,,,2026-03-24T11:48:54.210942,Panchakanya Mai Hydropower Ltd
2026032404011035,UNHPL,,,100,538,53800,2026-03-24,182582967,2831,,,2026-03-24T11:48:53.834937,Union Hydropower Limited
2026032403003087,HLI,,,1,400,400,2026-03-24,182582964,393,,,2026-03-24T11:48:53.617563,Himalayan Life Insurance Limited
2026032403003086,RSDC,,,370,740,273800,2026-03-24,182582962,2748,,,2026-03-24T11:48:52.988307,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003085,RSDC,,,50,740,37000,2026-03-24,182582961,2748,,,2026-03-24T11:48:52.988265,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003084,RSDC,,,1000,740,740000,2026-03-24,182582959,2748,,,2026-03-24T11:48:52.988222,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003083,RSDC,,,70,740,51800,2026-03-24,182582957,2748,,,2026-03-24T11:48:52.988178,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003082,RSDC,,,100,740.1,74010,2026-03-24,182582955,2748,,,2026-03-24T11:48:52.988136,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003081,RSDC,,,100,740.1,74010,2026-03-24,182582953,2748,,,2026-03-24T11:48:52.988096,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003080,RSDC,,,150,741,111150,2026-03-24,182582951,2748,,,2026-03-24T11:48:52.98805,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003079,RSDC,,,100,741.1,74110,2026-03-24,182582949,2748,,,2026-03-24T11:48:52.987999,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003078,RSDC,,,50,742,37100,2026-03-24,182582947,2748,,,2026-03-24T11:48:52.987947,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032403003077,RSDC,,,10,742,7420,2026-03-24,182582945,2748,,,2026-03-24T11:48:52.987841,RSDC Laghubitta Bittiya Sanstha Ltd.
2026032405008139,BHL,,,931,255,237405,2026-03-24,182582943,8055,,,2026-03-24T11:48:52.911269,Balephi Hydropower Limited
2026032405008138,BHL,,,69,255,17595,2026-03-24,182582940,8055,,,2026-03-24T11:48:52.910086,Balephi Hydropower Limited
2026032404011034,HDHPC,,,100,264,26400,2026-03-24,182582939,2880,,,2026-03-24T11:48:52.866526,Himal Dolakha Hydropower Company Limited
2026032401008340,SNLI,,,17,497,8449,2026-03-24,182582936,9201,,,2026-03-24T11:48:52.635146,Sun Nepal Life Insurance Company Limited
2026032405008137,RNLI,,,376,500,188000,2026-03-24,182582934,9199,,,2026-03-24T11:48:52.600049,Reliable Nepal Life Insurance Limited
2026032405008136,RNLI,,,375,500.1,187537.5,2026-03-24,182582933,9199,,,2026-03-24T11:48:52.599702,Reliable Nepal Life Insurance Limited
2026032405008135,MANDU,,,50,853,42650,2026-03-24,182582931,9212,,,2026-03-24T11:48:52.40663,Mandu Hydropower Limited
2026032405008134,MANDU,,,10,853.1,8531,2026-03-24,182582929,9212,,,2026-03-24T11:48:52.406543,Mandu Hydropower Limited
2026032404011033,CHL,,,10,320,3200,2026-03-24,182582926,2766,,,2026-03-24T11:48:52.13527,Chhyangdi Hydropower Ltd.
2026032404011032,LEC,,,50,273,13650,2026-03-24,182582924,2903,,,2026-03-24T11:48:51.783532,Liberty Energy Company Limited
2026032403003076,ALBSL,,,30,1308,39240,2026-03-24,182582922,2807,,,2026-03-24T11:48:51.543747,Asha Laghubitta Bittiya Sanstha Ltd
2026032403003075,ALBSL,,,100,1308,130800,2026-03-24,182582920,2807,,,2026-03-24T11:48:51.543596,Asha Laghubitta Bittiya Sanstha Ltd
2026032404011031,NHPC,,,10,305.8,3058,2026-03-24,182582919,152,,,2026-03-24T11:48:50.983921,National Hydro Power Company Limited
2026032401008339,BHCL,,,134,595.6,79810.4,2026-03-24,182582916,9267,,,2026-03-24T11:48:50.682495,Bikash Hydropower Company Limited
2026032401008338,BHCL,,,10,595.6,5956,2026-03-24,182582915,9267,,,2026-03-24T11:48:50.68232,Bikash Hydropower Company Limited
2026032405008133,SHIVM,,,250,718.9,179725,2026-03-24,182582912,2809,,,2026-03-24T11:48:50.562009,SHIVAM CEMENTS LTD
2026032405008132,SHIVM,,,20,718,14360,2026-03-24,182582910,2809,,,2026-03-24T11:48:50.561281,SHIVAM CEMENTS LTD
2026032405008131,SHIVM,,,10,718,7180,2026-03-24,182582908,2809,,,2026-03-24T11:48:50.560252,SHIVAM CEMENTS LTD
2026032403003074,MNBBL,,,114,406,46284,2026-03-24,182582906,474,,,2026-03-24T11:48:50.545293,Muktinath Bikas Bank Ltd.
2026032401008337,SNLI,,,1,488,488,2026-03-24,182582904,9201,,,2026-03-24T11:48:50.396343,Sun Nepal Life Insurance Company Limited
2026032405008130,SGHC,,,355,434,154070,2026-03-24,182582903,8100,,,2026-03-24T11:48:50.215453,Swet-Ganga Hydropower & Construction Limited 
2026032403003073,MSLB,,,20,1382.1,27642,2026-03-24,182582900,2768,,,2026-03-24T11:48:50.179667,Mahuli Laghubitta Bittiya Sanstha Limited
2026032405008129,PHCL,,,100,355.1,35510,2026-03-24,182582899,8133,,,2026-03-24T11:48:50.004751,Peoples Hydropower Company Limited
2026032404011030,NGPL,,,100,497,49700,2026-03-24,182582896,2743,,,2026-03-24T11:48:49.867007,Ngadi Group Power Ltd.
2026032405008128,HRL,,,14,893,12502,2026-03-24,182582894,9234,,,2026-03-24T11:48:49.805382,Himalayan Reinsurance Limited
2026032405008127,PHCL,,,1000,355.1,355100,2026-03-24,182582893,8133,,,2026-03-24T11:48:49.787848,Peoples Hydropower Company Limited
